id,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
c7009af14eae422a742115238c0c81df,1647,Clothing,29,29,1,0,,114832,1,No,Yes,No,No,Yes,Not VIP,2018-02-04 17:24:40.796000+00:00,243456,app,132528,1,3,,1,3,3,85,114859,T3,T3,3,100677
8e6c565b04d94207932de70545e7bb8c,19,Bags,3,3,1,0,"Handbags, whether or not with shoulder strap, including those without handle",11575,1,No,Yes,No,Yes,No,Not VIP,2018-02-06 12:29:11.630000+00:00,374719,web,12238,1,2,,2,2,17,1217,11580,T4,T4,4,255040
8007e06191fa0a82e6997deeef00198f,318,Shoes,1,1,29,28.7029,Other footwear with outer soles of leather,38004,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 03:28:23.750000+00:00,395539,app,41708,921,1,,2,2,78,77,38014,T4,T4,3,265455
62b95b6adeed7dc050aa9f0e688c03fe,123,Clothing,1,1,2,0,"Trousers, overalls, shorts",47781,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-15 16:03:57.143000+00:00,128768,,52844,1,1,,2,2,14,116,47793,T4,,3,101301
1bb0113851328722da750d5da983ab58,767,Clothing,7,7,8,0,Dresses,84248,0,No,Yes,No,No,Yes,Not VIP,2018-01-10 17:05:56.890000+00:00,84674,,161102,1,1,,3,4,143,651,84269,T4,,3,69715
e03fb2e282dc932707acfd9dc8d6672e,46,Clothing,27,27,1,0,,102848,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 12:11:16.483000+00:00,50646,,117743,921,3,,5,3,114,11,102870,T2,T3,3,43610
c1df652a1ac4850cbb806d04da3ec765,28,Clothing,1,1,17,5.0083,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2249,1,No,No,No,No,No,Not VIP,2018-02-09 00:43:13.146000+00:00,268371,web,2314,1,1,,2,2,3,208,2252,T4,,3,191712
fd81db7dcc01147ea0dedff6a28ab1b2,129,Teen Girl Accessories,12,12,1,28.7029,"Handbags, whether or not with shoulder strap, including those without handle",74839,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 08:42:54.673000+00:00,117566,app,84027,921,4,,2,2,138,429,74857,T4,,3,93136
3da8cd0170d9d750a6a923537b5991b1,50,Clothing,1,1,4,5.0083," T-shirts, singlets and other vests",104798,1,Yes,Yes,No,No,Yes,VIP,2018-01-25 18:32:19.926000+00:00,188309,web,181584,1,1,,2,2,42,127,104820,T3,T4,3,2144
791427014ac440583f48f02159b233e6,50,Clothing,4,4,1,0,"Trousers, overalls, shorts",108496,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-03 00:53:18.703000+00:00,376659,,124739,1,3,,2,2,42,578,108520,T4,T4,3,17268
6916a11be47ebc5f3a4bf5a68d9eb4cf,4,Shoes,16,16,2,34.1055,Other footwear,2895,1,No,No,No,Yes,Yes,Not VIP,2018-01-12 04:58:02.656000+00:00,102001,web,2982,924,4,,3,2,152,35,2898,,,1,57668
eee8922ead0e20c2f6ca6f3ff95751d2,87,Clothing,9,9,1,0,"Trousers, overalls, shorts",23729,1,No,No,No,Yes,Yes,Not VIP,2018-01-19 09:09:12.890000+00:00,400603,web,25591,1,3,,1,3,9,231,23737,,,3,267855
2080a149ed7cb6036bcfc3d16623c564,242,Clothing,4,4,3,0,"Trousers, overalls, shorts",64517,1,No,Yes,No,No,Yes,Not VIP,2018-01-24 22:59:40.706000+00:00,391388,web,72129,1,3,,1,3,42,286,64534,T4,T4,3,196671
1a53752c7279daf17530bd4592fbfc27,580,Shoes,1,1,1,45.0845,Footwear with outer soles of leather or composition leather,90465,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-02-10 12:30:37.960000+00:00,384989,app,102636,1,1,,2,2,28,480,90487,VIP,VIP,3,26267
61d3dd4ca83b9229e7026084fea69c57,103,Clothing,5,5,1,0,"Trousers, overalls, shorts",155561,1,No,Yes,No,No,No,Not VIP,2018-02-11 17:09:03.200000+00:00,281633,web,183168,5082,3,,2,2,56,1217,155594,T4,,3,199923
02c88902814f86d87f55a4b55f939e8f,158,Shoes,3,3,2,31.0431,Footwear with outer soles of rubber or plastics,1319,1,No,No,No,Yes,No,Not VIP,2018-01-19 11:58:54.933000+00:00,151333,web,1350,1,2,,2,2,183,152,1321,T4,,3,116767
a4d8d87f98fdf2542b2b93fd52c91a2b,167,Activewear,1,1,2,0,Swimwear,152565,1,No,No,No,No,Yes,Not VIP,2018-02-14 04:17:57.080000+00:00,293342,web,179515,1,1,,5,2,19,177,152598,T2,T2,3,156017
1649f854581e9c03bc2c4e06023c5b99,34,Clothing,1,1,1,5.0083,"Coats: overcoats, raincoat, cape, cloaks and similar articles",9772,1,No,No,No,Yes,No,Not VIP,2018-01-02 19:12:22.126000+00:00,8422,web,10304,1,1,,2,2,8,38,9778,T4,,4,7782
d5d2c082874d1dd498f349f366524bd9,447,Clothing,11,11,2,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",92841,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-12 16:43:21.710000+00:00,109155,web,105477,924,3,,2,9,27,444,92863,T4,,4,76157
168ae6d7f636c9c68a75ad0dd27a7606,82,Shoes,3,3,1,0,Other footwear with outer soles of leather,62798,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-11 01:18:02.276000+00:00,88903,web,70127,924,2,,2,2,593,266,62814,VIP,VIP,6,72948
b4b769d0030468ba90a0046bca2e69b8,1590,Clothing,4,4,89,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",153214,1,Yes,Yes,No,No,No,VIP New,2018-01-26 17:55:28.070000+00:00,391804,,180315,1,3,,4,2,716,112,153247,VIP,VIP,6,6843
43ad91ff510afba81909673dc5e7dc26,69,Shoes,2,2,20,32.2021,,47874,1,Yes,Yes,No,No,No,VIP New,2018-01-08 20:45:06.126000+00:00,59518,,52953,924,1,,2,2,5,36,47886,VIP,VIP,6,397
2f79639144f394e7e9a628f387ddee59,169,Clothing,9,9,1,0,Skirts,98917,1,No,No,No,No,No,Not VIP,2018-01-25 22:13:58.666000+00:00,189360,web,112919,1,3,,1,3,57,558,98940,T4,,3,142141
da966d762e80b5a097042b7883e79315,37,Shoes,3,3,2,0,,2328,1,No,No,No,No,No,Not VIP,2018-02-07 14:42:40.056000+00:00,259815,app,2642,1,2,,2,2,28,36,2331,T2,T3,3,90294
4b6a185b46441dbc889b804e28c6a27c,892,Boys Clothing,1,1,26,5.0083,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",37667,1,No,No,No,Yes,Yes,Not VIP,2018-01-23 19:43:41.486000+00:00,176280,web,50487,1,1,,2,2,49,1101,37676,T4,T4,3,133616
9f975093da0252e2c0ae181d74c90dc6,50,Clothing,12,12,20,0,,7027,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-02 09:37:31.263000+00:00,5571,,7357,1,4,,2,2,47,178,7031,VIP,VIP,6,4954
7af612d8c2794ec49e6fac07b7f4166d,132,Clothing,1,1,12,13.1309," T-shirts, singlets and other vests",6640,1,No,No,No,Yes,No,Not VIP,2018-01-17 18:28:54.703000+00:00,141461,,6928,1,1,,4,2,2,33,6644,T4,T4,3,110048
c13e195a49bd4a9efff5d7b55fedeef9,913,Accessories,19,19,24,0,Belts,2264,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-02-01 12:36:37.693000+00:00,393707,web,180961,1,4,,2,2,266,1098,2267,VIP,VIP,6,2247
eb2eadcb08fb18cf9b866c3250f177f9,11,Clothing,1,1,2,5.0083,Jackets and blazers,35372,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 05:45:41.713000+00:00,115717,web,38756,924,1,,2,2,14,69,35381,T4,,3,91906
a8b47d67e7d2ca4b0b1a2c2a85c3f8d1,194,Clothing,12,12,2,35.7236,"Blouses, shirts and shirt-blouses",155588,1,Yes,Yes,No,No,No,Not VIP,2018-02-13 18:51:22.663000+00:00,400544,app,183201,1,4,,2,2,19,214,155621,,,3,267823
8166b9bb456723523e45299d476a6f7e,2,Accessories,3,3,1,0,Articles of a kind normally carried in the pocket or in the handbag,89468,1,No,No,No,Yes,No,Not VIP,2018-01-20 14:56:22.970000+00:00,386875,web,101459,1,2,,2,2,1,933,89490,,,3,261199
5e7a6dfba85ec34abcf7fb067f49b15e,4,Clothing,4,4,2,0," T-shirts, singlets and other vests",15392,1,No,Yes,No,No,No,Not VIP,2018-02-04 04:22:29.473000+00:00,240372,app,16376,4490,3,,5,1,3,303,15399,T4,T4,3,174475
4a442d5fc629215370456073e3b321e0,2,Shoes,56,56,1,31.04,Footwear with outer soles of rubber or plastics,123028,1,Yes,Yes,No,No,No,VIP New,2018-02-18 09:07:48.230000+00:00,397986,,142835,1,4,,2,2,25,286,123057,VIP,VIP,6,43730
ccb29a06eb09a7a77b4e8d40e0f156c1,537,Clothing,17,17,2,24.3652,"Blouses, shirts and shirt-blouses",81098,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 07:18:06.323000+00:00,116468,,91507,924,4,,2,2,13,803,81117,T4,,3,92398
fc383498b705d25becf04ce508291e65,351,Boys Shoes,14,14,1,0,Footwear with outer soles of rubber or plastics,25945,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 08:44:02.726000+00:00,117590,web,28117,924,3,,1,3,356,124,25953,T4,,3,93153
504fe92ae95579cd99db106767d406f2,81,Clothing,3,3,3,0,"Trousers, overalls, shorts",47533,1,No,No,No,Yes,No,Not VIP,2018-01-20 02:18:32.283000+00:00,155026,web,52563,1,2,,2,2,55,208,47545,T4,,4,119255
393cc85a6a133299ba27495d6d35a8e4,11,Clothing,1,1,2,7.2224,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",9186,1,No,No,No,No,Yes,Not VIP,2018-01-23 09:45:10.930000+00:00,393376,web,9681,1,1,,2,2,14,589,9192,T4,T4,4,128984
a0264b8b9d429261ad7e8ab73d6684f5,50,Clothing,14,14,4,0," T-shirts, singlets and other vests",81908,1,No,Yes,No,No,Yes,Not VIP,2018-02-03 03:24:22.310000+00:00,374454,web,102532,1,3,,1,3,63,147,81928,,,4,187937
e67202e221368afad7502e59927e23ef,429,Clothing,5,5,1,0,"Trousers, overalls, shorts",123702,1,No,Yes,No,No,Yes,VIP,2018-02-10 15:50:45.520000+00:00,276920,app,143695,1,3,,2,2,42,152,123732,T2,T2,3,54488
f8a89161fe42d60cc9bb25a48cb75f1a,446,Clothing,39,39,2,7.6715,"Coats: overcoats, raincoat, cape, cloaks and similar articles",37730,1,No,Yes,No,Yes,No,VIP,2018-01-12 10:41:45.433000+00:00,104555,web,41402,924,4,,2,2,55,115,37739,T2,T2,3,84180
b9e31264bc875f468a82d6da45c2dd77,52,Bags,3,3,1,24.7308,"Handbags, whether or not with shoulder strap, including those without handle",28948,1,No,Yes,No,Yes,No,Not VIP,2018-01-20 02:37:54.580000+00:00,155070,web,99963,1,2,,2,2,17,170,28956,T2,T2,3,119280
24a27fee078066f7ee476165a16db42d,72,Clothing,19,19,1,0,"Trousers, overalls, shorts",66723,1,No,Yes,Yes,Yes,Yes,Not VIP,2018-01-21 12:23:38.003000+00:00,162368,,79571,1,4,,2,2,35,63,66740,T2,T2,3,47218
9b88742064739c2c1540540cb33213c2,338,Jewellery,50,50,24,0,"Of other precious metal, whether or not plated or clad with precious metal",132248,1,No,Yes,No,No,No,Not VIP,2018-02-17 14:56:28.853000+00:00,309727,web,154277,5882,3,,1,3,17,1117,132278,T4,T4,3,99129
f53fdb9bd1f72a17b4ccf7ab3ed75da3,969,Clothing,5,5,1,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",100359,1,No,Yes,No,Yes,No,Not VIP,2018-01-27 07:49:15.353000+00:00,405448,web,114706,1,3,,2,2,33,15,100381,T2,T2,4,43421
c2bb9b934cef651931bc43ea2fb489f2,489,Activewear,30,30,39,11.2911,"Trousers, overalls, shorts",86303,1,Yes,Yes,No,No,Yes,VIP New,2018-01-16 03:17:43.133000+00:00,387625,web,119722,1,3,,5,9,35,474,86325,VIP,VIP,4,3622
742c29f02ece7854f400add02a44b3bb,189,Clothing,1,1,5,5.0083,Shirts,1717,1,No,No,No,No,No,Not VIP,2018-01-19 21:58:46.936000+00:00,154207,web,1761,1,1,,3,2,202,132,1719,,,4,118716
46e4a13289c345ae0d0e89348116e462,283,Bags,5,5,26,0,"Handbags, whether or not with shoulder strap, including those without handle",65211,1,Yes,Yes,No,Yes,No,VIP New,2018-02-06 16:03:44.753000+00:00,254561,web,136410,1,3,,2,2,6,1214,65228,T1,T1,3,19001
ac0ce4c020f526032faee133bea0673b,290,Shoes,9,9,1,0,Footwear with outer soles of rubber or plastics,48652,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 22:39:23.363000+00:00,60793,web,53849,921,3,,1,3,5,34,48664,T4,,3,51651
717e839719f14f3f211eaa112745f738,91,Clothing,9,9,14,0,"Trousers, overalls, shorts",64582,1,No,Yes,No,No,Yes,VIP New,2018-01-20 11:21:18.336000+00:00,156715,app,72201,1,3,,2,2,66,413,64599,VIP,VIP,4,120353
0a0b5211562520ec2090349fc260169f,247,Shoes,39,39,2,17,Footwear with outer soles of rubber or plastics,10388,1,No,Yes,No,Yes,No,Not VIP,2018-01-10 10:29:54.036000+00:00,80139,web,10949,924,4,,2,2,26,391,10394,T3,T4,3,66271
3948ead63a9f2944218de038d8934305,87,Clothing,16,16,1,15.4853,Suits,1005,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-01 05:13:30.543000+00:00,650,web,1024,1,4,,2,2,55,237,1007,T3,,3,625
4a661226426c41416f31f1a160ec6304,386,Shoes,55,55,1,0,Footwear with outer soles of rubber or plastics,1320,1,No,Yes,No,Yes,No,Not VIP,2018-01-09 05:49:41.753000+00:00,63984,web,1351,921,3,,2,2,23,171,1322,T3,T4,3,54008
c0d74e9ef81f272c614400127ea0cfb0,50,Clothing,20,20,4,0," T-shirts, singlets and other vests",850,1,Yes,No,No,No,No,Not VIP,2018-01-15 11:41:17.863000+00:00,127550,,862,1,3,,5,3,19,15,852,T3,,3,100462
c02095a4290e77cad873bead8f76840b,103,Clothing,11,11,1,0,"Trousers, overalls, shorts",94876,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-12 17:40:29.666000+00:00,109820,web,107973,924,3,,1,3,40,236,94899,T2,T2,4,49174
90410989696fb2a358b309e6e3cca651,25,Clothing,5,5,3,0,"Trousers, overalls, shorts",65947,1,Yes,No,No,Yes,Yes,Not VIP,2018-02-08 16:11:07.696000+00:00,266168,web,73771,1,3,,2,2,702,22,65964,T4,T4,3,190315
e3b7cdaffef69bdc38643dc722763145,310,Accessories,49,49,24,0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",4500,1,Yes,Yes,No,No,No,Not VIP,2018-01-13 22:02:00.343000+00:00,120951,app,4669,1,4,,2,2,6,106,4504,T4,T4,3,95640
94ab0f32fcad55006f4a97d64004a7b5,37,Shoes,11,11,1,0,Footwear with outer soles of rubber or plastics,66276,1,No,Yes,No,No,No,Not VIP,2018-01-13 04:55:53.040000+00:00,401228,app,74147,1,3,,1,3,53,36,66293,,,3,268124
99a7747632482be6c678434bebaba508,225,Shoes,7,7,8,0,Other footwear,53612,0,No,Yes,No,Yes,No,Not VIP,2018-01-16 16:45:12.416000+00:00,134591,web,91759,1,1,,3,4,15,1151,53624,T4,,4,105333
63f4a2b091c5c162d73f6c32e9824189,698,Clothing,40,40,1,5.8485," T-shirts, singlets and other vests",105947,1,Yes,Yes,No,No,Yes,VIP New,2018-02-04 05:18:14.906000+00:00,240522,web,121580,1,4,,2,2,52,39,105969,VIP,VIP,3,127004
d094fea833fb1ec6f1edeb8042ae3677,203,Shoes,1,1,3,0,Other footwear with outer soles of leather,7466,1,No,No,No,Yes,No,Not VIP,2018-01-27 21:06:55.333000+00:00,200065,,7828,1,1,,1,1,210,226,7471,T4,T4,3,149027
c13c96de557be1fb5d28015c1989408e,59,Clothing,4,4,1,0," T-shirts, singlets and other vests",105862,1,No,Yes,No,No,Yes,VIP,2018-01-10 21:35:32.150000+00:00,375551,web,121484,924,3,,1,3,42,249,105884,T4,T4,3,237580
1269e09d87274c1887f646e7342c97d3,1925,Pre-Owned,4,4,1,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",149277,1,No,No,No,No,No,Not VIP,2018-01-14 21:32:14.243000+00:00,376803,web,175537,1,3,,2,2,42,559,149310,,,3,256123
068b7fa46c09b95752c22a1fe82026c4,75,Clothing,4,4,1,5.1665,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",46054,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-30 16:32:50.720000+00:00,215498,web,50889,1,3,,2,2,8,145,46067,VIP,T1,3,125866
9db6e5603b549bfce21b46baca6ca6f7,5,Shoes,14,14,1,0,Footwear with outer soles of rubber or plastics,17647,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-28 12:45:03.293000+00:00,378771,web,18847,1,3,,1,3,91,1215,17654,T4,T4,3,150841
4d4fcc439385105a948e68062591f78a,2,Jewellery,3,3,1,0,Other,84753,1,Yes,Yes,No,Yes,No,VIP,2018-02-08 13:37:07.510000+00:00,265326,,162329,1,2,,4,2,1196,106,84774,T1,T1,3,189827
a5cb3df3b30e21515c5645a20823a722,19,Shoes,11,11,2,0,Footwear with outer soles of rubber or plastics,118188,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-14 14:05:00.126000+00:00,399589,app,136688,1,3,,1,3,31,81,118216,T4,T4,3,267389
ab0e31aac988ca7551095fe189beb663,279,Girls Clothing,46,46,2,5.008,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",105174,1,No,Yes,No,No,Yes,Not VIP,2018-01-31 09:17:35.906000+00:00,219378,,139618,1,4,,2,2,196,203,105196,T3,T4,3,161471
01a277faf621a424ecbb2f61c99ea389,1330,Clothing,5,5,14,0,"Trousers, overalls, shorts",35975,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-07 17:07:55.913000+00:00,260643,app,180409,4185,3,,2,2,41,1249,35984,T3,T4,3,75172
3f5d288efc2cd830c31e642a58aab0c6,73,Shoes,1,1,1,5.0083,Other footwear,10927,1,No,No,No,Yes,No,Not VIP,2018-01-08 19:30:56.030000+00:00,384246,web,11530,921,1,,2,2,5,29,10933,T3,T3,4,139068
5c52c79c5676acea45185c37d21f90c5,203,Shoes,1,1,26,0,Other footwear,4512,1,No,No,No,Yes,No,Not VIP,2018-01-12 18:37:54.746000+00:00,110458,web,7778,924,1,,1,6,210,226,4516,T4,,3,88215
a8aa3abcab318eefddc7675c1998b70b,83,Clothing,24,24,14,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",11042,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-26 18:08:30.696000+00:00,193766,web,11655,1,3,,1,3,18,81,11047,T3,T3,3,144887
fa70e9c6481c1366ff51fb366033daa5,661,Clothing,7,7,8,0,Dresses,5758,0,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-13 11:42:15.873000+00:00,383620,web,120182,1,1,,3,4,270,690,5762,,,9,156568
8c92662d32a5ec2020d3bd9066f610e0,326,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,4390,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 20:18:55.750000+00:00,59213,web,4555,921,1,,2,2,76,347,4394,T3,T4,4,50348
496bbcb207ec3707d5ab367978fc58f4,79,Shoes,5,5,2,0,Footwear with outer soles of rubber or plastics,859,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-14 03:32:52.366000+00:00,293234,web,877,1,3,,2,2,332,363,861,T4,,3,207228
c1b28925937a8d286d8ed8549c3e1f5b,87,Accessories,5,5,2,0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",13314,1,No,Yes,No,No,No,Not VIP,2018-01-17 17:29:17.023000+00:00,141153,web,94498,1,3,,2,2,6,440,13321,T4,,3,109828
f09df8a8d9d05b1d6bf133a03835bb55,443,Clothing,9,9,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15644,1,No,No,No,Yes,No,Not VIP,2018-01-21 19:38:53.173000+00:00,164481,web,77710,1,3,,1,3,114,8,15651,T4,,3,125767
2093023ca13c6c9336123b316b5e9ae5,67,Clothing,12,12,1,0,Jackets and blazers,26613,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-02-10 13:05:32.333000+00:00,379551,web,28873,1,4,,2,2,2,645,26621,VIP,VIP,6,9562
daca286d18c5aa60b51647190d5ced2d,23,Shoes,3,3,2,0,Other footwear with outer soles of leather,8768,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-12 05:23:18.173000+00:00,283815,app,9227,1,2,,3,2,246,1115,8773,,,3,201371
006927c41852ff27b3dd6de91a0f7b9e,108,Clothing,4,4,1,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",126537,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 21:31:17.423000+00:00,384964,web,147257,921,3,,5,3,222,22,126567,,,3,260203
26d77e0fe3973e0c75521a96ec857c32,1324,Clothing,19,19,1,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",56841,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-13 08:39:05.853000+00:00,117498,web,63213,924,4,,2,2,9,1115,56854,T3,T3,3,93091
7fb372769c53850b726bd052312ef238,132,Clothing,15,15,12,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3250,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-11 17:09:54.836000+00:00,96768,web,3351,924,4,,2,2,14,171,3253,T3,T3,4,78576
76b32f33f039a1bb250442e64b7298f3,499,Boys Shoes,1,1,1,0,Footwear with outer soles of rubber or plastics,25323,1,No,No,No,No,No,Not VIP,2018-02-15 16:26:37.890000+00:00,300656,web,27422,1,1,,2,2,189,12,25331,T2,T4,1,200990
ae1405524a022d0312d0211a049470d9,62,Shoes,12,12,26,31.0431,Footwear with outer soles of rubber or plastics,10781,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-11 17:49:26.803000+00:00,97224,,11373,921,4,,2,2,243,539,10787,T4,,3,78912
629fa8a737986599f41b308842bb79b2,17,Clothing,12,12,20,35.7236,N/D,85051,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-12 06:12:59.260000+00:00,102417,app,45326,921,4,,2,2,201,22,85073,VIP,VIP,6,82705
4c26774d852f62440fc746ea4cdd57f6,39,Shoes,9,9,4,0,,32311,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-01 20:31:59.653000+00:00,378246,web,13435,1,3,,2,2,20,72,32320,,,3,256839
85ff043c66292ffd17eca4ecca49028e,26,Clothing,19,19,10,0,"Trousers, overalls, shorts",50113,1,Yes,Yes,No,Yes,No,VIP New,2018-02-04 07:54:26.616000+00:00,240952,app,55487,1,4,,2,2,27,249,50125,T1,T1,3,174813
127af8a8bfdaeb7fb5feb3aac3decca4,615,Clothing,1,1,10,0,"Trousers, overalls, shorts",132800,1,No,Yes,No,No,Yes,VIP New,2018-01-11 07:19:22.603000+00:00,371855,web,154945,1,1,,1,1,148,326,132830,,,4,253589
b0b4f8c8efeb621c54bd45a9bc77379f,162,Clothing,1,1,1,0," T-shirts, singlets and other vests",12992,1,Yes,Yes,No,No,Yes,VIP New,2018-02-15 15:00:13.056000+00:00,300259,web,123223,1,1,,1,1,96,173,12999,T1,T1,3,79582
5bff7ca9a8b7e53ee6aa2dd13b5ea43a,17,Clothing,14,14,1,0,"Trousers, overalls, shorts",23136,1,No,Yes,No,Yes,No,VIP New,2018-01-14 21:46:40.286000+00:00,125244,web,6645,1,3,,2,2,221,587,23144,T2,,3,98825
06c562a9ff687d71fde82888d6dea853,17,Clothing,5,5,12,0," T-shirts, singlets and other vests",16231,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-10 20:57:57.730000+00:00,86959,app,17284,921,3,,2,2,3,143,16238,T4,T4,3,62384
916f39816db2e6d9f873d76ddad9ce21,142,Clothing,4,4,4,0,"Blouses, shirts and shirt-blouses",99961,1,Yes,Yes,No,No,No,VIP New,2018-01-30 11:40:43.920000+00:00,383437,,114215,1,3,,5,2,18,15,99984,VIP,VIP,6,6843
506bcc4be213588a81bdff32c7908e74,92,Shoes,1,1,1,0,Other footwear with outer soles of leather,88675,1,Yes,Yes,No,No,No,Not VIP,2018-01-24 19:34:53.433000+00:00,391454,web,100529,1,1,,1,1,115,922,88697,,,3,263487
19014c688741de9c9f1fb585f2e1e8be,99,Shoes,31,31,11,52.5577,Other footwear,8671,1,Yes,Yes,No,No,No,Not VIP,2018-02-16 14:28:12.646000+00:00,305092,app,9126,1,1,,2,2,241,148,8676,T3,T3,4,115864
d116193caf246b8683336abff312bf5a,554,Clothing,7,7,8,0,Swimwear,90706,0,Yes,No,No,No,No,Not VIP,2018-01-21 12:48:00.020000+00:00,162484,web,102906,1,1,,4,4,143,755,90728,T4,T4,4,124354
0482828efd48c3ea7bddd3e5e2e50cb7,198,Bags,1,1,1,12.6688,"Handbags, whether or not with shoulder strap, including those without handle",48789,1,No,No,No,Yes,No,Not VIP,2018-01-21 20:47:56.220000+00:00,400129,web,54004,1,1,,2,2,17,219,48801,,,3,267639
cea82cba7b2d06851ba0448f43b1fdc1,2,Clothing,41,41,3,19.4557,Jackets and blazers,130682,1,No,Yes,No,Yes,No,Not VIP,2018-01-03 05:40:48.223000+00:00,379907,,152330,1,4,,2,2,63,418,130712,T3,T3,3,9036
d4bca0ea7bd6951f4277f7a91dbf0818,100,Clothing,2,2,2,42.2351,Dresses,114009,1,No,No,No,No,No,Not VIP,2018-02-01 22:39:03.290000+00:00,397379,web,131512,1,1,,5,2,70,98,114035,,,3,266359
dcc5c249e15c211f21e1da0f3ba66169,123,Clothing,16,16,2,0,"Trousers, overalls, shorts",3526,1,Yes,Yes,Yes,No,No,Not VIP,2018-01-02 02:00:19.196000+00:00,4313,web,3640,1,4,,4,2,3,116,3530,VIP,VIP,6,4129
84cceab50d4e4208c84aa83480ebdcf2,82,Clothing,19,19,3,0,Dresses,23351,1,Yes,No,No,Yes,Yes,Not VIP,2018-01-04 04:38:10.060000+00:00,391748,web,136455,1,4,,2,2,47,187,23359,T2,T2,3,65043
87dee4d4a9b03cd7524ee48cbab6add1,10,Clothing,63,63,29,0,Shirts,150011,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 09:45:39.766000+00:00,47474,web,176419,921,3,,2,2,524,104,150044,T4,T4,3,41088
d5667c5c61ce1c5ec1c7cbbb29a99308,12,Clothing,4,4,17,0,Other,43063,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-17 23:53:14.420000+00:00,142993,,47499,1,3,,1,3,42,316,43074,T1,T2,3,42087
0cc29021e989ff2deb063a917df7c329,190,Clothing,18,18,26,0,"Trousers, overalls, shorts",42882,1,No,No,No,Yes,Yes,VIP New,2018-01-25 19:16:03.643000+00:00,188516,web,47297,1,4,,2,2,69,217,42892,VIP,VIP,3,83192
